2013-07-09 05:51:06,35.347,37.037,33,963.25
2013-07-09 05:52:07,35.379,36.968,35,963.23
2013-07-09 05:53:07,35.379,37.006,35,963.28
2013-07-09 05:54:07,35.475,36.831,38,963.25
2013-07-09 05:55:07,35.497,36.785,39,963.3
2013-07-09 05:56:07,35.443,36.831,42,963.26
2013-07-09 05:57:07,35.454,36.869,43,963.26
2013-07-09 05:58:07,35.432,36.869,47,963.24
2013-07-09 05:59:08,35.465,36.831,48,963.29
2013-07-09 06:00:08,35.432,36.762,51,963.26
2013-07-09 06:01:08,35.39,36.869,55,963.31
2013-07-09 06:02:08,35.336,36.831,54,963.33
2013-07-09 06:03:08,35.368,36.869,54,963.3
2013-07-09 06:04:08,35.261,36.953,54,963.24
2013-07-09 06:05:08,35.239,36.984,56,963.27
2013-07-09 06:06:09,35.282,36.884,68,963.25
2013-07-09 06:07:09,35.304,36.869,68,963.31
2013-07-09 06:08:09,35.357,36.8,71,963.18
2013-07-09 06:09:09,35.4,36.8,68,963.19
2013-07-09 06:10:09,35.443,36.694,74,963.19
2013-07-09 06:11:09,35.422,36.663,77,963.14
2013-07-09 06:12:09,35.443,36.556,73,963.19
2013-07-09 06:13:10,35.497,36.51,79,963.22
2013-07-09 06:14:10,35.432,36.526,82,963.16
2013-07-09 06:15:10,35.422,36.556,82,963.26
2013-07-09 06:16:10,35.314,36.678,82,963.24
2013-07-09 06:17:10,35.368,36.625,85,963.19
2013-07-09 06:18:10,35.4,36.694,85,963.19
2013-07-09 06:19:11,35.368,36.663,91,963.24
2013-07-09 06:20:11,35.293,36.816,87,963.25
2013-07-09 06:21:11,35.314,36.747,94,963.29
2013-07-09 06:22:11,35.454,36.625,94,963.19
2013-07-09 06:23:11,35.561,36.442,97,963.28
2013-07-09 06:24:11,35.561,36.343,97,963.24
2013-07-09 06:25:11,35.529,36.48,100,963.27
2013-07-09 06:26:12,35.604,36.304,100,963.2
2013-07-09 06:27:12,35.658,36.221,103,963.25
2013-07-09 06:28:12,35.701,36.221,103,963.3
2013-07-09 06:29:12,35.743,36.053,108,963.23
2013-07-09 06:30:12,35.711,36.083,104,963.22
2013-07-09 06:31:12,35.743,36.083,114,963.16
2013-07-09 06:32:12,35.786,36.015,111,963.26
2013-07-09 06:33:13,35.797,35.984,111,963.2
2013-07-09 06:34:13,35.829,36.007,111,963.21
2013-07-09 06:35:13,35.786,36.015,107,963.25
2013-07-09 06:36:13,35.786,35.946,120,963.16
2013-07-09 06:37:13,35.84,35.938,116,963.24
2013-07-09 06:39:14,35.829,35.938,116,963.24
2013-07-09 06:40:14,35.84,35.938,126,963.21
2013-07-09 06:41:14,35.819,35.984,122,963.27
2013-07-09 06:42:14,35.733,36.053,129,963.23
2013-07-09 06:43:14,35.711,36.121,120,963.19
2013-07-09 06:44:14,35.786,36.053,126,963.17
2013-07-09 06:45:14,35.829,36.007,127,963.23
2013-07-09 06:46:15,35.786,36.015,130,963.13
2013-07-09 06:47:15,35.722,36.121,130,963.22
2013-07-09 06:48:15,35.786,36.083,130,963.2
2013-07-09 06:49:15,35.701,36.19,135,963.21
2013-07-09 06:50:15,35.701,36.19,156,963.17
2013-07-09 06:51:15,35.636,36.236,158,963.18
2013-07-09 06:52:15,35.658,36.373,158,963.2
2013-07-09 06:53:16,35.776,36.152,158,963.17
2013-07-09 06:54:16,35.679,36.259,156,963.13
2013-07-09 06:55:16,35.711,36.19,151,963.23
2013-07-09 06:56:16,35.668,36.221,167,963.23
2013-07-09 06:57:16,35.733,36.083,167,963.21
2013-07-09 06:58:16,35.776,36.083,175,963.16
2013-07-09 06:59:16,35.776,36.083,167,963.19
2013-07-09 07:00:17,35.722,36.121,165,963.17
2013-07-09 07:01:17,35.743,36.083,162,963.13
2013-07-09 07:02:17,35.786,36.083,162,963.19
2013-07-09 07:03:17,35.829,36.068,152,963.15
2013-07-09 07:04:17,35.797,35.915,165,963.12
2013-07-09 07:05:17,35.754,36.152,158,963.06
2013-07-09 07:06:17,35.786,36.083,165,963.14
2013-07-09 07:07:18,35.894,35.938,152,963.16
2013-07-09 07:08:18,35.883,35.938,162,963.13
2013-07-09 07:09:18,35.786,36.053,162,963.21
2013-07-09 07:10:18,35.808,36.053,162,963.17
2013-07-09 07:11:18,35.829,36.037,162,963.17
2013-07-09 07:12:18,35.883,35.938,162,963.17
2013-07-09 07:13:18,35.786,36.053,169,963.25
2013-07-09 07:14:19,35.808,36.083,169,963.17
2013-07-09 07:15:19,35.797,36.083,156,963.17
2013-07-09 07:16:19,35.829,36.106,156,963.11
2013-07-09 07:17:19,35.819,36.053,169,963.06
2013-07-09 07:18:19,35.829,36.007,162,963.15
2013-07-09 07:19:19,35.872,35.969,165,963.14
2013-07-09 07:20:19,35.937,35.969,165,963.16
2013-07-09 07:21:20,36.022,35.854,179,963.13
2013-07-09 07:22:20,36.022,35.786,171,963.14
2013-07-09 07:23:20,36.065,35.786,184,963.09
2013-07-09 07:24:20,36.097,35.748,173,963.16
2013-07-09 07:25:20,36.183,35.671,167,963.08
2013-07-09 07:26:20,36.076,35.786,175,963.11
2013-07-09 07:27:20,36.033,35.854,156,963.15
2013-07-09 07:28:21,36.087,35.786,167,963.06
2013-07-09 07:29:21,36.044,35.786,173,963.07
2013-07-09 07:30:21,36.055,35.717,190,963.14
2013-07-09 07:31:21,36.119,35.648,177,963.05
2013-07-09 07:32:21,36.13,35.61,180,963.12
2013-07-09 07:33:21,36.162,35.564,180,963.05
2013-07-09 07:34:21,36.14,35.679,180,963.08
2013-07-09 07:35:22,36.151,35.61,180,963.1
2013-07-09 07:36:22,36.108,35.648,196,963.12
2013-07-09 07:37:22,36.108,35.679,196,963.1
2013-07-09 07:38:22,36.076,35.648,196,963.16
2013-07-09 07:39:22,36.076,35.648,180,963.15
2013-07-09 07:40:22,36.076,35.679,196,963.03
2013-07-09 07:41:22,36.097,35.648,186,963.07
2013-07-09 07:42:23,36.065,35.717,201,963.06
2013-07-09 07:43:23,36.14,35.648,201,963.11
2013-07-09 07:44:23,36.194,35.564,201,963.07
2013-07-09 07:45:23,36.13,35.648,201,963.03
2013-07-09 07:46:23,36.14,35.542,201,963.04
2013-07-09 07:47:23,36.119,35.511,191,963.06
2013-07-09 07:48:23,36.13,35.542,201,963.04
2013-07-09 07:49:24,36.087,35.648,201,963.06
2013-07-09 07:50:24,36.172,35.534,196,963.06
2013-07-09 07:51:24,36.14,35.58,196,963.03
2013-07-09 07:52:24,36.001,35.694,201,963.08
2013-07-09 07:53:24,35.872,35.9,201,963.0
2013-07-09 07:54:24,35.937,35.9,213,963.06
2013-07-09 07:55:24,36.033,35.748,203,963.1
2013-07-09 07:56:25,35.937,35.87,213,963.09
2013-07-09 07:57:25,35.829,36.205,203,963.01
2013-07-09 07:58:25,35.872,36.068,195,963.0
2013-07-09 07:59:25,35.829,36.205,224,963.06
2013-07-09 08:00:25,35.883,36.205,214,963.05
2013-07-09 08:01:25,35.797,36.221,201,963.04
2013-07-09 08:02:25,35.926,36.449,228,963.06
2013-07-09 08:03:26,35.969,36.106,214,962.99
2013-07-09 08:04:26,36.033,36.06,195,963.02
2013-07-09 08:05:26,36.033,35.648,224,962.98
2013-07-09 08:06:26,36.065,35.786,228,963.03
2013-07-09 08:07:26,36.162,35.236,228,962.96
2013-07-09 08:08:26,36.269,35.084,212,962.92
2013-07-09 08:09:26,36.28,33.36,250,962.93
2013-07-09 08:10:27,35.679,34.313,244,962.89
2013-07-09 08:11:27,35.186,34.26,266,962.96
2013-07-09 08:12:27,34.81,34.344,277,962.91
2013-07-09 08:13:27,34.36,35.587,266,962.91
2013-07-09 08:14:27,34.124,35.77,233,962.89
2013-07-09 08:15:27,33.909,35.992,250,962.83
2013-07-09 08:16:27,33.781,36.213,250,962.88
2013-07-09 08:17:28,33.674,36.19,250,962.93
2013-07-09 08:18:28,33.523,36.304,233,962.94
2013-07-09 08:19:28,33.513,36.579,215,962.92
2013-07-09 08:20:28,33.459,36.51,236,962.89
2013-07-09 08:21:28,33.287,36.762,240,962.92
2013-07-09 08:22:28,33.212,36.938,232,962.93
2013-07-09 08:23:28,33.287,36.594,251,962.95
2013-07-09 08:24:29,33.266,36.999,236,962.85
2013-07-09 08:25:29,33.255,36.8,244,962.87
2013-07-09 08:26:29,33.341,36.388,255,962.94
2013-07-09 08:27:29,33.159,36.816,255,962.88
2013-07-09 08:28:29,33.105,36.846,225,962.87
2013-07-09 08:29:29,33.03,37.151,236,963.02
2013-07-09 08:30:29,33.019,37.624,240,962.91
2013-07-09 08:31:30,33.051,37.594,288,962.92
2013-07-09 09:51:35,24.911,46.68,16,961.84
2013-07-09 09:51:36,24.922,46.642,14,961.81
2013-07-09 09:51:37,24.933,46.612,15,961.85
2013-07-09 09:51:38,24.943,46.513,15,961.81
2013-07-09 09:51:40,24.954,46.444,15,961.81
2013-07-09 09:51:41,24.965,46.413,15,961.83
2013-07-09 09:51:42,24.975,46.413,15,961.81
2013-07-09 09:51:43,24.997,46.345,15,961.71
2013-07-09 09:51:44,25.008,46.246,15,961.72
2013-07-09 09:51:45,25.008,46.246,15,961.75
2013-07-09 09:51:46,25.018,46.246,15,961.81
2013-07-09 09:51:47,25.029,46.276,15,961.74
2013-07-09 09:51:49,25.051,46.413,15,961.75
2013-07-09 09:51:50,25.051,46.513,15,961.76
2013-07-09 09:51:51,25.072,46.513,15,961.8
2013-07-09 09:51:52,25.072,46.505,15,961.73
2013-07-09 09:51:53,25.093,46.436,15,961.8
2013-07-09 09:54:42,27.174,40.516,372,961.85
2013-07-09 09:55:42,27.721,39.394,372,961.71
2013-07-09 09:56:42,28.193,38.532,369,961.75
2013-07-09 09:57:43,28.525,37.739,394,961.71
2013-07-09 09:58:43,28.858,37.067,372,961.75
2013-07-09 09:59:43,29.051,36.655,372,961.71
2013-07-09 10:00:43,29.255,36.373,372,961.67
2013-07-09 10:01:43,29.287,36.167,372,961.7
2013-07-09 10:02:43,29.169,36.167,372,961.61
2013-07-09 10:03:43,29.319,35.954,372,961.7
2013-07-09 10:04:44,29.137,36.572,372,961.59
2013-07-09 10:05:44,29.255,36.335,372,961.64
2013-07-09 10:06:44,29.287,35.831,372,961.72
2013-07-09 10:07:44,29.341,35.824,372,961.63
2013-07-09 10:08:44,29.33,35.992,375,961.64
2013-07-09 10:09:44,29.351,35.687,372,961.56
2013-07-09 10:10:44,29.33,35.587,372,961.57
2013-07-09 10:11:45,29.276,35.526,372,961.6
2013-07-09 10:12:45,29.255,35.496,372,961.56
2013-07-09 10:13:45,29.072,35.709,397,961.57
2013-07-09 10:14:45,28.987,35.778,372,961.67
2013-07-09 10:15:45,28.976,35.847,397,961.63
2013-07-09 10:16:45,28.901,36.03,397,961.57
2013-07-09 10:17:45,28.847,36.03,397,961.62
2013-07-09 10:18:46,28.976,35.915,397,961.65
2013-07-09 10:19:46,28.804,36.03,372,961.6
2013-07-09 10:20:46,28.847,35.992,372,961.55
2013-07-09 10:21:46,28.804,36.06,372,961.64
2013-07-09 10:22:46,28.751,36.213,397,961.56
2013-07-09 10:23:46,28.74,36.243,372,961.55
2013-07-09 10:24:46,28.697,36.343,372,961.45
2013-07-09 10:25:47,28.783,36.297,372,961.54
2013-07-09 10:26:47,28.858,36.228,372,961.53
2013-07-09 10:27:47,28.815,36.266,372,961.56
2013-07-09 10:28:47,28.976,36.366,372,961.52
2013-07-09 10:29:47,28.997,36.35,397,961.5
2013-07-09 10:30:47,28.912,36.16,397,961.5
2013-07-09 10:31:47,28.976,36.114,372,961.48
2013-07-09 10:32:48,28.976,36.045,394,961.51
2013-07-09 10:33:48,29.083,36.045,394,961.52
2013-07-09 10:34:48,29.105,35.976,394,961.45
2013-07-09 10:35:48,29.148,35.999,394,961.46
2013-07-09 10:36:48,29.18,35.862,394,961.41
2013-07-09 10:37:48,29.223,35.801,394,961.41
2013-07-09 10:38:48,29.373,35.717,394,961.45
2013-07-09 10:39:49,29.276,35.694,372,961.45
2013-07-09 10:40:49,29.341,35.786,397,961.52
2013-07-09 10:41:49,29.341,35.824,394,961.47
2013-07-09 10:42:49,29.169,35.732,394,961.45
2013-07-09 10:43:49,29.308,35.564,394,961.41
2013-07-09 10:44:49,29.351,35.549,394,961.41
2013-07-09 10:45:49,29.308,35.427,372,961.37
2013-07-09 10:46:50,29.437,35.419,394,961.44
2013-07-09 10:47:50,29.491,35.168,394,961.44
2013-07-09 10:48:50,29.534,35.168,394,961.4
2013-07-09 10:49:50,29.619,35.74,372,961.37
2013-07-09 10:50:50,29.78,36.297,369,961.4
2013-07-09 10:51:50,29.984,34.527,369,961.49
2013-07-09 10:52:50,30.242,36.358,369,961.32
2013-07-09 10:53:51,30.327,36.655,394,961.4
2013-07-09 10:54:51,30.295,34.534,456,961.36
2013-07-09 10:55:51,30.242,34.702,456,961.44
2013-07-09 10:56:51,30.242,34.908,456,961.4
2013-07-09 10:57:51,30.435,34.451,456,961.5
2013-07-09 10:58:51,30.542,33.848,456,961.34
2013-07-09 10:59:51,30.874,33.245,456,961.47
2013-07-09 11:00:52,30.982,32.879,456,961.38
2013-07-09 11:01:52,30.842,33.062,456,961.39
2013-07-09 11:02:52,30.906,32.841,456,961.41
2013-07-09 11:03:52,31.164,32.864,456,961.41
2013-07-09 11:04:52,31.228,32.719,456,961.45
2013-07-09 11:05:52,31.217,33.024,456,961.45
2013-07-09 11:06:52,31.293,32.841,456,961.48
2013-07-09 11:07:53,31.314,32.963,456,961.47
2013-07-09 11:08:53,31.132,33.1,456,961.5
2013-07-09 11:09:53,31.314,32.757,456,961.53
2013-07-09 11:10:53,31.432,32.78,456,961.41
2013-07-09 11:11:53,31.582,32.513,456,961.42
2013-07-09 11:12:53,31.571,31.849,456,961.48
2013-07-09 11:13:53,31.614,31.948,456,961.42
2013-07-09 11:14:54,31.571,31.948,456,961.44
2013-07-09 11:15:54,31.55,31.933,459,961.45
2013-07-09 11:16:54,31.411,32.314,456,961.44
2013-07-09 11:17:54,31.293,33.245,456,961.41
2013-07-09 11:18:54,31.411,32.436,456,961.42
2013-07-09 11:19:54,31.282,32.642,456,961.47
2013-07-09 11:20:54,31.271,32.558,456,961.47
2013-07-09 11:21:55,31.335,32.238,456,961.49
2013-07-09 11:22:55,31.228,32.398,456,961.49
2013-07-09 11:23:55,30.949,32.642,499,961.51
2013-07-09 11:24:55,30.435,33.352,499,961.49
2013-07-09 11:25:55,30.242,33.772,499,961.54
2013-07-09 11:26:55,29.909,34.397,499,961.58
2013-07-09 11:27:55,29.662,34.641,499,961.55
2013-07-09 11:28:56,29.319,35.229,499,961.44
2013-07-09 11:29:56,29.137,35.763,499,961.53
2013-07-09 11:30:56,29.115,35.999,499,961.53
2013-07-09 11:31:56,29.223,35.496,499,961.48
2013-07-09 11:32:56,28.997,36.083,499,961.5
2013-07-09 11:33:56,28.89,36.129,499,961.48
2013-07-09 11:34:56,28.783,36.335,499,961.47
2013-07-09 11:35:57,28.783,36.297,499,961.51
2013-07-09 11:36:57,28.708,36.48,499,961.57
2013-07-09 11:37:57,28.493,36.762,499,961.53
2013-07-09 11:38:57,28.558,36.694,499,961.4
2013-07-09 11:39:57,28.483,36.793,499,961.48
2013-07-09 11:40:57,28.536,36.724,499,961.46
2013-07-09 11:41:58,28.461,37.029,499,961.49
2013-07-09 11:42:58,28.44,37.296,499,961.42
2013-07-09 11:43:58,28.483,37.167,499,961.5
2013-07-09 11:44:58,28.343,37.312,496,961.54
2013-07-09 11:45:58,28.397,37.403,496,961.49
2013-07-09 11:46:58,28.547,37.128,496,961.54
2013-07-09 11:47:58,28.772,37.441,499,961.52
2013-07-09 11:48:59,28.59,36.854,499,961.52
2013-07-09 11:49:59,28.59,36.831,499,961.52
2013-07-09 11:50:59,28.601,36.617,499,961.44
2013-07-09 11:51:59,28.601,36.884,499,961.47
2013-07-09 11:52:59,28.579,36.793,496,961.51
2013-07-09 11:53:59,28.515,36.694,499,961.47
2013-07-09 11:54:59,28.525,37.098,499,961.48
2013-07-09 11:56:00,28.45,36.861,499,961.45
2013-07-09 11:57:00,28.483,36.861,499,961.44
2013-07-09 11:58:00,28.515,36.999,477,961.41
2013-07-09 11:59:00,28.365,37.144,499,961.45
2013-07-09 12:00:00,28.493,36.93,499,961.46
2013-07-09 12:01:00,28.461,36.93,499,961.38
2013-07-09 12:02:00,28.515,36.793,502,961.49
2013-07-09 12:03:01,28.504,36.831,499,961.4
2013-07-09 12:04:01,29.094,36.221,502,961.42
2013-07-09 12:05:01,29.373,35.32,502,961.42
2013-07-09 12:06:01,29.909,34.458,502,961.38
2013-07-09 12:07:01,30.166,34.313,502,961.41
2013-07-09 12:08:01,30.681,33.207,502,961.41
2013-07-09 12:09:01,31.142,32.261,502,961.34
2013-07-09 12:10:02,31.239,32.04,502,961.32
2013-07-09 12:11:02,31.593,31.666,502,961.32
2013-07-09 12:12:02,31.378,32.078,502,961.34
2013-07-09 12:13:02,31.368,32.116,502,961.41
2013-07-09 12:14:02,31.196,32.299,502,961.4
2013-07-09 12:15:02,31.024,32.436,502,961.37
2013-07-09 12:16:02,30.917,32.558,502,961.36
2013-07-09 12:17:03,30.628,33.207,502,961.46
2013-07-09 12:18:03,30.263,33.688,502,961.31
2013-07-09 12:19:03,30.424,33.672,502,961.33
2013-07-09 12:20:03,30.467,33.588,502,961.39
2013-07-09 12:21:03,30.435,33.588,502,961.38
2013-07-09 12:22:03,30.563,33.451,499,961.41
2013-07-09 12:23:03,30.778,33.268,499,961.31
2013-07-09 12:24:04,30.842,32.986,502,961.36
2013-07-09 12:25:04,30.842,33.062,502,961.43
2013-07-09 12:26:04,30.649,33.169,502,961.36
2013-07-09 12:27:04,30.724,33.268,502,961.38
2013-07-09 12:28:04,30.51,33.55,499,961.32
2013-07-09 12:29:04,30.488,33.749,499,961.39
